id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
53201580,56057765,https://www.airbnb.com/rooms/53201580,2024-12-23,2016-01-25,2021-11-22,2024-12-07,Jennifer,within an hour,100%,100%,t,5,t,t,Ocean Beach,32.74263,-117.25126,Entire townhouse,Entire home/apt,5,2 baths,2.0,2.0,"[""Outlet covers"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""TV"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Clothing storage"", ""Baby bath"", ""Refrigerator"", ""Wine glasses"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""High chair"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Babysitter recommendations"", ""Pack \u2019n play/Travel crib"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Washer"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Coffee maker"", ""Self check-in"", ""Freezer"", ""Laundromat nearby""]",t,t,$173.00,3,365,3.0,365.0,0,313,99,26,1,4.78,4.79,4.79,4.73,4.94,4.78,4.59,"STR-02507L, 640558",,0,"San Diego, CA",city scrape,
53282641,191701686,https://www.airbnb.com/rooms/53282641,2024-12-23,2018-05-26,2021-12-27,2024-12-09,Michael,within an hour,100%,100%,t,1,t,f,Mission Bay,32.79119,-117.25333,Entire condo,Entire home/apt,8,3 baths,3.0,5.0,"[""Safe"", ""Mosquito net"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Rice maker"", ""Keypad"", ""Carbon monoxide alarm"", ""65 inch HDTV with Roku, standard cable"", ""Heating"", ""Stainless steel oven"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Stainless steel gas stove"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Iron"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Children\u2019s books and toys"", ""Self check-in"", ""Coffee maker"", ""Elevator"", ""Private BBQ grill: electric"", ""Freezer"", ""Room-darkening shades""]",t,f,$584.00,2,1125,2.5,1125.0,2,285,86,34,4,4.99,4.97,4.98,4.97,5.0,4.97,4.91,"STR-00194L, 639535",,0,"San Diego, CA",city scrape,
53330782,50161027,https://www.airbnb.com/rooms/53330782,2024-12-23,2015-11-29,2022-02-21,2023-10-17,Michael,within an hour,100%,97%,t,2,t,t,East Village,32.7094,-117.15562,Entire condo,Entire home/apt,5,2 baths,2.0,2.0,"[""City skyline view"", ""65 inch HDTV with Fire TV"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Clothing storage: walk-in closet and closet"", ""Carbon monoxide alarm"", ""Bay view"", ""Ceiling fan"", ""Smoke alarm"", ""Stainless steel oven"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Shower gel"", ""GE stainless steel gas stove"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Free parking garage on premises \u2013 1 space"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Board games"", ""EV charger - level 2"", ""Central air conditioning"", ""Bed linens"", ""Private patio or balcony"", ""Paid parking garage on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Fast wifi \u2013 560 Mbps"", ""Free washer \u2013 In unit"", ""Park view"", ""Ethernet connection"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Children\u2019s books and toys"", ""Books and reading material"", ""Elevator"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades""]",t,t,$457.00,31,1125,31.0,998.8,30,349,46,0,0,4.98,4.96,5.0,5.0,5.0,4.96,4.93,,,0,"Encinitas, CA",city scrape,
53345221,54737178,https://www.airbnb.com/rooms/53345221,2024-12-23,2016-01-15,2022-01-02,2024-12-01,Michael,within an hour,100%,100%,f,2,t,t,La Jolla,32.811641693115234,-117.25582885742188,Entire home,Entire home/apt,8,2 baths,3.0,4.0,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Fast wifi \u2013 396 Mbps"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Private entrance"", ""Dining table"", ""AC - split type ductless system"", ""Bathtub"", ""Cooking basics"", ""Free parking on premises"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Backyard"", ""Smart lock"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Ethernet connection"", ""Kitchen"", ""Hot water"", ""Coffee maker"", ""Shared patio or balcony"", ""Self check-in""]",t,f,$250.00,3,122,2.7,1125.0,6,22,60,22,1,4.8,4.85,4.75,4.93,4.93,4.95,4.67,"STR-02410L, 639435",,0,"San Diego, CA",city scrape,
53447677,17179248,https://www.airbnb.com/rooms/53447677,2024-12-23,2014-06-24,2022-01-31,2024-11-11,Michael,within an hour,100%,74%,t,3,t,t,Bay Park,32.80246,-117.21167,Entire guesthouse,Entire home/apt,4,1 bath,2.0,3.0,"[""Free washer \u2013 In building"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""HDTV with Fire TV, Hulu, standard cable"", ""Free dryer \u2013 In building"", ""Portable air conditioning"", ""Bay view"", ""Smoke alarm"", ""Coffee"", ""Drying rack for clothing"", ""Clothing storage"", ""Refrigerator"", ""Private hot tub - available all year, open 24 hours"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Window AC unit"", ""Oven"", ""Central heating"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Coffee maker: drip coffee maker, Nespresso"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Self check-in"", ""Electric stove"", ""Freezer"", ""Shared beach access"", ""Laundromat nearby"", ""Free carport on premises \u2013 1 space""]",t,f,$226.00,5,120,5.4,120.0,9,157,25,17,0,4.76,4.8,4.8,4.92,4.84,4.84,4.6,"STR-06464L, 643737",,0,,city scrape,
53834085,436073070,https://www.airbnb.com/rooms/53834085,2024-12-23,2021-12-14,2022-01-12,2023-07-23,Sara,within a few hours,100%,21%,f,4,t,f,Old Town,32.7528,-117.19645,Entire home,Entire home/apt,2,1 bath,1.0,0.0,"[""Safe"", ""Mosquito net"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Stainless  refrigerator"", ""65 inch HDTV with standard cable, Apple TV, Roku"", ""Private backyard \u2013 Fully fenced"", ""Stainless steel oven"", ""Ceiling fan"", ""Courtyard view"", ""Drying rack for clothing"", ""Smoke alarm"", ""Coffee"", ""Smoking allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Garden view"", ""Pets allowed"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Shampoo"", ""Conditioner"", ""Trash compactor"", ""Portable heater"", ""Cooking basics"", ""Fire pit"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""Babysitter recommendations"", ""BBQ grill"", ""Baking sheet"", ""Exercise equipment"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Gas stove"", ""Cleaning available during stay"", ""Freezer"", ""Bread maker"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$89.00,5,365,5.0,365.0,15,349,68,0,0,4.71,4.79,4.6,4.82,4.84,4.84,4.68,"STR-07139L, 645703",,0,,city scrape,
54200207,153011943,https://www.airbnb.com/rooms/54200207,2024-12-23,2017-10-02,2022-03-12,2024-09-24,Jennifer,within an hour,100%,100%,t,1,t,t,Pacific Beach,32.79767,-117.25698,Entire condo,Entire home/apt,5,1 bath,2.0,4.0,"[""Folding or convertible high chair - always at the listing"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Stainless steel electric stove"", ""Dishes and silverware"", ""Toaster"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Heating"", ""Stainless steel oven"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Sun loungers"", ""Wine glasses"", ""Fire extinguisher"", ""Shared outdoor pool - available all year, open specific hours"", ""60 inch HDTV with standard cable, Netflix"", ""Fast wifi \u2013 450 Mbps"", ""Shower gel"", ""Shared hot tub"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Free parking garage on premises \u2013 1 space"", ""Bathtub"", ""Cooking basics"", ""Shared beach access \u2013 Beachfront"", ""Hot water kettle"", ""Board games"", ""Bed linens"", ""Microwave"", ""Waterfront"", ""Sea view"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""Ocean view"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""BBQ grill"", ""Baking sheet"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Books and reading material"", ""Outdoor dining area"", ""Beach view"", ""Paid dryer \u2013 In building"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Elevator"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Barbecue utensils""]",t,f,$325.00,5,120,5.0,120.0,8,318,32,6,0,4.91,4.94,4.91,4.97,5.0,4.97,4.81,"STR-00421L, 519363",,0,"South Lake Tahoe, CA",city scrape,
502159881341476167,377568781,https://www.airbnb.com/rooms/502159881341476167,2024-12-23,2020-11-29,2022-04-08,2024-11-26,Jennifer,within an hour,100%,100%,f,1,t,t,Pacific Beach,32.7996,-117.25772,Entire condo,Entire home/apt,6,2 baths,2.0,3.0,"[""Resort access"", ""Wifi"", ""Stainless steel electric stove"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stainless steel oven"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Fire extinguisher"", ""Free street parking"", ""Shared hot tub"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Cooking basics"", ""Clothing storage: closet, wardrobe, and dresser"", ""Crib"", ""Hot water kettle"", ""Laundromat nearby"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Waterfront"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Lockbox"", ""Iron"", ""Ocean view"", ""First aid kit"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""70 inch HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix, premium cable"", ""Books and reading material"", ""Beach view"", ""Paid dryer \u2013 In building"", ""Coffee maker"", ""Elevator"", ""Self check-in"", ""Freezer"", ""Shared pool"", ""Sonos Bluetooth sound system"", ""Room-darkening shades""]",t,f,$792.00,2,21,2.0,1125.0,17,150,138,48,1,4.98,4.97,4.95,4.96,4.93,4.93,4.88,"STR-04360L, 518784",,0,,city scrape,
552352701006591000,436073070,https://www.airbnb.com/rooms/552352701006591000,2024-12-23,2021-12-14,2022-05-03,2023-05-21,Sara,within a few hours,100%,21%,f,4,t,f,Old Town,32.75155,-117.19698,Entire townhouse,Entire home/apt,1,1 bath,1.0,0.0,"[""Safe"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Heating"", ""TV"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dryer"", ""Pets allowed"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Fire pit"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Backyard"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Ethernet connection"", ""Kitchen"", ""Outdoor dining area"", ""Coffee maker"", ""Cleaning available during stay"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$77.00,31,365,31.0,365.0,5,339,52,0,0,4.48,4.48,4.65,4.58,4.85,4.79,4.5,"STR-07139L, 645704",,0,,city scrape,
573855524664563486,302986,https://www.airbnb.com/rooms/573855524664563486,2024-12-23,2010-11-28,2022-07-01,2024-12-05,Isabel,within an hour,100%,96%,t,3,t,t,Pacific Beach,32.8053,-117.24163,Private room in home,Private room,1,1 private bath,1.0,1.0,"[""Wifi"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Bathtub"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Single level home"", ""Outdoor furniture"", ""Hot water"", ""Clothing storage: dresser"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Self check-in"", ""Room-darkening shades""]",t,f,$67.00,2,7,2.0,7.0,9,166,156,60,2,4.85,4.96,4.95,4.92,4.97,4.93,4.9,"STR-00821L, 520121",,0,"San Diego, CA",city scrape,
578270459214914689,448628048,https://www.airbnb.com/rooms/578270459214914689,2024-12-23,2022-03-08,,,Michael,,,,f,1,t,f,Mission Bay,32.790119,-117.241295,Entire condo,Entire home/apt,4,2 baths,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Bay view"", ""Smoke alarm"", ""Courtyard view"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shared hot tub"", ""Hair dryer"", ""Central air conditioning"", ""Private patio or balcony"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Iron"", ""Pool view"", ""First aid kit"", ""BBQ grill"", ""Kitchen"", ""Washer"", ""Outdoor dining area"", ""Beach view"", ""Coffee maker"", ""Shared pool""]",t,f,$250.00,31,180,31.0,1125.0,30,365,0,0,0,,,,,,,,,,0,,city scrape,
584002751317959534,401114070,https://www.airbnb.com/rooms/584002751317959534,2024-12-23,2021-05-11,2022-06-02,2023-04-03,Michael,,,,f,2,t,f,Scripps Ranch,32.90403,-117.10658,Private room in townhouse,Private room,2,1.5 shared baths,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Stove"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Kitchen"", ""Hot water"", ""Lock on bedroom door"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Room-darkening shades""]",t,t,$85.00,31,1125,31.0,1125.0,30,365,13,0,0,4.85,4.92,4.85,5.0,4.92,4.92,4.77,,,0,,city scrape,
584166797967646307,5227529,https://www.airbnb.com/rooms/584166797967646307,2024-12-23,2013-02-25,2022-05-25,2023-08-26,Jennifer,,,100%,f,1,t,t,North Hills,32.75296,-117.14085,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Ceiling fan"", ""Refrigerator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Oven"", ""Central heating"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bidet"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Lockbox"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Gas stove"", ""Self check-in"", ""Room-darkening shades""]",t,f,$145.00,31,90,31.0,90.0,0,80,4,0,0,4.75,4.75,5.0,5.0,5.0,4.25,4.5,,,0,"San Diego, CA",city scrape,
603126966893783725,17421887,https://www.airbnb.com/rooms/603126966893783725,2024-12-23,2014-06-29,2022-06-20,2024-04-05,Jennifer,within an hour,100%,75%,f,3,t,t,Park West,32.72756,-117.15997,Entire home,Entire home/apt,8,3.5 baths,3.0,,"[""Outlet covers"", ""City skyline view"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Private hot tub"", ""Long term stays allowed"", ""Rice maker"", ""Keypad"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""TV"", ""Heating"", ""Booster seat high chair"", ""Stove"", ""Bay view"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Private backyard \u2013 Fully fenced"", ""Wine glasses"", ""Dedicated workspace"", ""Fireplace guards"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Shower gel"", ""Free street parking"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Coffee maker: espresso machine"", ""Shampoo"", ""Indoor fireplace"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Fire pit"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""EV charger"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""BBQ grill"", ""Baking sheet"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Washer"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Books and reading material"", ""Beach view"", ""Self check-in"", ""Freezer"", ""Private sauna"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,,3,30,4.0,30.0,3,3,26,2,0,4.96,5.0,4.81,5.0,5.0,5.0,4.88,"STR-06028L, 646747",,0,"San Diego, CA",previous scrape,
613952880289915772,401114070,https://www.airbnb.com/rooms/613952880289915772,2024-12-23,2021-05-11,2022-05-31,2023-03-05,Michael,,,,f,2,t,f,Scripps Ranch,32.90378,-117.10804,Private room in townhouse,Private room,2,1.5 baths,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Stove"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Kitchen"", ""Hot water"", ""Lock on bedroom door"", ""Self check-in"", ""Freezer"", ""Room-darkening shades""]",t,t,$85.00,31,90,31.0,1125.0,29,179,20,0,0,4.85,4.95,4.75,4.95,4.9,4.85,4.85,,,0,,city scrape,
630490751020343463,459942528,https://www.airbnb.com/rooms/630490751020343463,2024-12-23,2022-05-19,2022-05-21,2024-11-03,Jennifer,within a few hours,100%,63%,f,1,t,t,Linda Vista,32.79435,-117.17719,Entire guesthouse,Entire home/apt,2,1 bath,0.0,1.0,"[""Fire extinguisher"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Dishes and silverware"", ""Free parking on premises"", ""Dryer"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot tub"", ""Heating"", ""TV"", ""Refrigerator""]",t,f,$85.00,31,365,31.0,365.0,0,193,3,1,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,,0,,city scrape,
632548329798764524,24091463,https://www.airbnb.com/rooms/632548329798764524,2024-12-23,2014-11-23,2024-04-19,2024-04-19,Isabel,within a few hours,100%,58%,f,12,t,t,Loma Portal,32.748,-117.22772,Entire condo,Entire home/apt,2,1 bath,1.0,,"[""Resort access"", ""City skyline view"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Outdoor kitchen"", ""Dryer"", ""Outdoor playground"", ""Ping pong table"", ""Shared hot tub"", ""Pets allowed"", ""Fire pit"", ""Backyard"", ""Outdoor furniture"", ""BBQ grill"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Outdoor dining area"", ""Coffee maker"", ""Shared pool"", ""Pool table""]",t,f,,31,360,31.0,360.0,29,364,1,1,0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,,,0,"Puerto Vallarta, Mexico",previous scrape,
638287298800393984,22222208,https://www.airbnb.com/rooms/638287298800393984,2024-12-23,2014-10-07,2023-02-04,2024-09-15,Michael,within a few hours,100%,100%,t,1,t,t,Loma Portal,32.74898,-117.22682,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Shared sauna"", ""TV"", ""Stainless steel oven"", ""Smoke alarm"", ""Ceiling fan"", ""Refrigerator"", ""Game console"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Central heating"", ""Free street parking"", ""Shared hot tub"", ""Patio or balcony"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Private entrance"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Fire pit"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Shared gym nearby"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Ethernet connection"", ""Exercise equipment"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Hot water"", ""Self check-in"", ""Outdoor dining area"", ""Shared pool"", ""Elevator"", ""Clothing storage: closet"", ""Electric stove"", ""Freezer"", ""Pool table""]",t,f,$110.00,32,180,32.0,180.0,9,126,8,4,0,5.0,5.0,4.88,4.88,4.88,4.88,4.88,,,0,"San Diego, CA",city scrape,
653264385252384093,388350952,https://www.airbnb.com/rooms/653264385252384093,2024-12-23,2021-02-12,2022-07-03,2023-04-16,Michael,,,,f,3,t,t,Midtown,32.74318,-117.18099,Private room in home,Private room,2,1.5 shared baths,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Paid street parking off premises"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Hot tub - available all year"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Bluetooth sound system"", ""TV with Amazon Prime Video, Disney+, HBO Max, Netflix"", ""Free street parking"", ""Pets allowed"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""First aid kit"", ""Baking sheet"", ""Free dryer"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Gas stove"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Freezer"", ""Shared beach access"", ""Room-darkening shades""]",t,f,$83.00,31,365,31.0,365.0,30,89,4,0,0,4.75,5.0,4.25,4.75,4.75,5.0,4.25,,,0,,city scrape,
